,is_fake,emoji
4516,0,{'❤️': 'red heart'}
4517,0,{}
4518,0,{}
4519,0,{'😍': 'smiling face with heart-eyes'}
4520,0,{'😢': 'crying face'}
4521,0,{}
4522,0,{'😛': 'face with tongue'}
4523,0,{}
4524,0,{}
4525,0,"{'❤️': 'red heart', '🥺': 'pleading face'}"
4526,0,{}
4527,0,{'🇸🇬': 'flag: Singapore'}
4528,0,"{'😂': 'face with tears of joy', '😛': 'face with tongue'}"
4529,0,{}
4530,0,"{'🙈': 'see-no-evil monkey', '🎉': 'party popper'}"
4531,0,{}
4532,0,"{'💪': 'flexed biceps', '😂': 'face with tears of joy'}"
4533,0,"{'🤭': 'face with hand over mouth', '🎉': 'party popper'}"
4534,0,{}
4535,0,{}
4536,0,{}
4537,0,{'🤭': 'face with hand over mouth'}
4538,0,{}
4539,0,{'🥳': 'partying face'}
4540,0,{'🙆🏻\u200d♂️': 'man gesturing OK: light skin tone'}
4541,0,{'🤗': 'hugging face'}
4542,0,{}
4543,0,{}
4544,0,"{'⚾': 'baseball', '🏏': 'cricket game'}"
4545,0,{'🚶🏻\u200d♂️': 'man walking: light skin tone'}
4546,0,{}
4547,0,{}
4548,0,{'✅': 'check mark button'}
4549,0,"{'🎇': 'sparkler', '🇸🇬': 'flag: Singapore', '😴': 'sleeping face', '🎂': 'birthday cake', '🎉': 'party popper'}"
4550,0,{'💁🏻\u200d♂️': 'man tipping hand: light skin tone'}
4551,0,"{'🙀': 'weary cat', '😊': 'smiling face with smiling eyes'}"
4552,0,"{'🕴🏻': 'person in suit levitating: light skin tone', '🙌🏼': 'raising hands: medium-light skin tone'}"
4553,0,"{'😎': 'smiling face with sunglasses', '👍🏼': 'thumbs up: medium-light skin tone'}"
4554,0,{'😴': 'sleeping face'}
4555,0,"{'🙂': 'slightly smiling face', '🙃': 'upside-down face'}"
4556,0,{}
4557,0,{}
4558,0,{'👋🏼': 'waving hand: medium-light skin tone'}
4559,0,{}
4560,0,{'✌🏼': 'victory hand: medium-light skin tone'}
4561,0,"{'✌🏼': 'victory hand: medium-light skin tone', '😊': 'smiling face with smiling eyes'}"
4562,0,{'😄': 'grinning face with smiling eyes'}
4563,0,{'🙃': 'upside-down face'}
4564,0,"{'✌🏼': 'victory hand: medium-light skin tone', '😌': 'relieved face'}"
4565,0,"{'✌🏼': 'victory hand: medium-light skin tone', '😆': 'grinning squinting face', '👍🏼': 'thumbs up: medium-light skin tone', '😊': 'smiling face with smiling eyes'}"
4566,0,{'👋🏼': 'waving hand: medium-light skin tone'}
4567,0,{'😈': 'smiling face with horns'}
4568,0,{'👊🏾': 'oncoming fist: medium-dark skin tone'}
4569,0,"{'😎': 'smiling face with sunglasses', '👉🏼': 'backhand index pointing right: medium-light skin tone'}"
4570,0,{'✌🏼': 'victory hand: medium-light skin tone'}
4571,0,"{'✌🏼': 'victory hand: medium-light skin tone', '☺️': 'smiling face'}"
4572,0,"{'🍰': 'shortcake', '👉🏼': 'backhand index pointing right: medium-light skin tone', '👍🏻': 'thumbs up: light skin tone'}"
4573,0,"{'😀': 'grinning face', '👍🏻': 'thumbs up: light skin tone', '👉🏼': 'backhand index pointing right: medium-light skin tone'}"
4574,0,"{'😂': 'face with tears of joy', '👍': 'thumbs up'}"
4575,0,"{'🌆': 'cityscape at dusk', '👀': 'eyes', '👉': 'backhand index pointing right'}"
4576,0,{'😛': 'face with tongue'}
4577,0,"{'💨': 'dashing away', '🚛': 'articulated lorry'}"
4578,0,{'☺️': 'smiling face'}
4579,0,{'☺️': 'smiling face'}
4580,0,{}
4581,0,{}
4582,0,{}
4583,0,{}
4584,0,{}
4585,0,{}
4586,0,{}
4587,0,{}
4588,0,{}
4589,0,{}
4590,0,{}
4591,0,{}
4592,0,{}
4593,0,{}
4594,0,{}
4595,0,{}
4596,0,{}
4597,0,{}
4598,0,{}
4599,0,"{'💫': 'dizzy', '🏼': 'medium-light skin tone'}"
4600,0,{'👸🏻': 'princess: light skin tone'}
4601,0,"{'👑': 'crown', '✨': 'sparkles', '👠': 'high-heeled shoe'}"
4602,0,"{'💦': 'sweat droplets', '🍒': 'cherries', '🍷': 'wine glass'}"
4603,0,"{'🦋': 'butterfly', '😉': 'winking face', '‼️': 'double exclamation mark', '🤔': 'thinking face', '🙊': 'speak-no-evil monkey', '💖': 'sparkling heart', '👀': 'eyes', '💯': 'hundred points', '✨': 'sparkles', '🎉': 'party popper'}"
4604,0,"{'😮\u200d💨': 'face exhaling', '👋🏻': 'waving hand: light skin tone'}"
4605,0,{}
4606,0,"{'👱🏻\u200d♀️': 'woman: light skin tone, blond hair', '🎀': 'ribbon'}"
4607,0,"{'🕊': 'dove', '🤍': 'white heart', '❕': 'white exclamation mark'}"
4608,0,"{'🤑': 'money-mouth face', '🤓': 'nerd face', '📚': 'books'}"
4609,0,{'🤧': 'sneezing face'}
4610,0,"{'💁🏼\u200d♀️': 'woman tipping hand: medium-light skin tone', '💅🏼': 'nail polish: medium-light skin tone', '🦷': 'tooth', '👀': 'eyes', '✨': 'sparkles', '🥰': 'smiling face with hearts', '⛱': 'umbrella on ground'}"
4611,0,"{'❤️': 'red heart', '🕯': 'candle', '🏻': 'light skin tone', '😍': 'smiling face with heart-eyes', '🍎': 'red apple'}"
4612,0,"{'🍩': 'doughnut', '🍿': 'popcorn', '🧁': 'cupcake', '🍯': 'honey pot'}"
4613,0,"{'💫': 'dizzy', '🧚🏼\u200d♂️': 'man fairy: medium-light skin tone', '🤠': 'cowboy hat face'}"
4614,0,{'🥱': 'yawning face'}
4615,0,"{'🌤': 'sun behind small cloud', '💋': 'kiss mark'}"
4616,0,{'🌿': 'herb'}
4617,0,"{'😌': 'relieved face', '🎶': 'musical notes', '🤩': 'star-struck', '✨': 'sparkles', '🔥': 'fire'}"
4618,0,{}
4619,0,"{'🤩': 'star-struck', '🥳': 'partying face', '🏋🏻\u200d♀️': 'woman lifting weights: light skin tone', '🔥': 'fire', '✨': 'sparkles'}"
4620,0,"{'☁️': 'cloud', '🤑': 'money-mouth face', '👌🏼': 'OK hand: medium-light skin tone', '🎉': 'party popper', '✨': 'sparkles', '💁🏻\u200d♀️': 'woman tipping hand: light skin tone', '🎊': 'confetti ball'}"
4621,0,"{'😋': 'face savoring food', '🍽': 'fork and knife with plate', '🏼': 'medium-light skin tone', '💯': 'hundred points', '🔥': 'fire', '💁🏻\u200d♀️': 'woman tipping hand: light skin tone'}"
4622,0,"{'🌿': 'herb', '💗': 'growing heart'}"
4623,0,{}
4624,0,"{'☁️': 'cloud', '🖤': 'black heart', '☀️': 'sun', '🌿': 'herb'}"
4625,0,{'🌼': 'blossom'}
4626,0,"{'🤩': 'star-struck', '⬇️': 'down arrow', '💛': 'yellow heart', '®': 'registered', '👀': 'eyes'}"
4627,0,"{'💢': 'anger symbol', '😤': 'face with steam from nose'}"
4628,0,"{'🎞': 'film frames', '☁️': 'cloud', '🏼': 'medium-light skin tone', '🤎': 'brown heart', '🕰': 'mantelpiece clock', '🎊': 'confetti ball'}"
4629,0,{}
4630,0,"{'💋': 'kiss mark', '🍑': 'peach', '🏼': 'medium-light skin tone', '🎀': 'ribbon'}"
4631,0,"{'🤩': 'star-struck', '🙈': 'see-no-evil monkey', '🏼': 'medium-light skin tone', '💋': 'kiss mark', '✨': 'sparkles', '💁🏻\u200d♀️': 'woman tipping hand: light skin tone', '💅🏼': 'nail polish: medium-light skin tone'}"
4632,0,"{'🧚🏼\u200d♀️': 'woman fairy: medium-light skin tone', '🎊': 'confetti ball', '✨': 'sparkles', '🎀': 'ribbon'}"
4633,0,{'🏼': 'medium-light skin tone'}
4634,0,"{'🤭': 'face with hand over mouth', '🌟': 'glowing star', '🧸': 'teddy bear'}"
4635,0,{}
4636,0,"{'🥥': 'coconut', '🎁': 'wrapped gift', '📍': 'round pushpin', '🥳': 'partying face'}"
4637,0,{'🪄': 'magic wand'}
4638,0,"{'🏼': 'medium-light skin tone', '✨': 'sparkles', '💛': 'yellow heart'}"
4639,0,{'⚡': 'high voltage'}
4640,0,{}
4641,0,"{'💗': 'growing heart', '🏼': 'medium-light skin tone'}"
4642,0,{}
4643,0,"{'🎑': 'moon viewing ceremony', '🐸': 'frog', '💙': 'blue heart'}"
4644,0,"{'🥨': 'pretzel', '💗': 'growing heart', '🛍': 'shopping bags', '🤑': 'money-mouth face', '👇🏻': 'backhand index pointing down: light skin tone', '🥳': 'partying face', '😍': 'smiling face with heart-eyes', '✨': 'sparkles'}"
4645,0,{}
4646,0,{'❤️': 'red heart'}
4647,0,"{'❤️': 'red heart', '🍾': 'bottle with popping cork'}"
4648,0,{'❤️': 'red heart'}
4649,0,{'😂': 'face with tears of joy'}
4650,0,{'😍': 'smiling face with heart-eyes'}
4651,0,{}
4652,0,"{'🔈': 'speaker low volume', '🎧': 'headphone', '🎥': 'movie camera', '😂': 'face with tears of joy'}"
4653,0,"{'🏠': 'house', '😍': 'smiling face with heart-eyes'}"
4654,0,{'🇹🇼': 'flag: Taiwan'}
4655,0,"{'🎄': 'Christmas tree', '🎁': 'wrapped gift'}"
4656,0,{'😍': 'smiling face with heart-eyes'}
4657,0,{'❤️': 'red heart'}
4658,0,{'😅': 'grinning face with sweat'}
4659,0,{}
4660,0,"{'❤️': 'red heart', '😍': 'smiling face with heart-eyes'}"
4661,0,{'❤️': 'red heart'}
4662,0,"{'🏋️\u200d♂️': 'man lifting weights', '😂': 'face with tears of joy'}"
4663,0,{'😅': 'grinning face with sweat'}
4664,0,{'😱': 'face screaming in fear'}
4665,0,{'❤️': 'red heart'}
4666,0,{}
4667,0,"{'🏯': 'Japanese castle', '🇯🇵': 'flag: Japan'}"
4668,0,{'😅': 'grinning face with sweat'}
4669,0,{'💦': 'sweat droplets'}
4670,0,"{'🔈': 'speaker low volume', '😂': 'face with tears of joy'}"
4671,0,{'🔥': 'fire'}
4672,0,{'🎂': 'birthday cake'}
4673,0,"{'😍': 'smiling face with heart-eyes', '🎂': 'birthday cake', '😂': 'face with tears of joy'}"
4674,0,{'😆': 'grinning squinting face'}
4675,0,"{'❤️': 'red heart', '👰🏻': 'person with veil: light skin tone', '📸': 'camera with flash', '🤵🏻': 'person in tuxedo: light skin tone'}"
4676,0,{'😍': 'smiling face with heart-eyes'}
4677,0,"{'☀️': 'sun', '🏝': 'desert island'}"
4678,0,"{'😂': 'face with tears of joy', '🚲': 'bicycle'}"
4679,0,{'😩': 'weary face'}
4680,0,{'😑': 'expressionless face'}
4681,0,{'🍍': 'pineapple'}
4682,0,{'❤️': 'red heart'}
4683,0,{'😂': 'face with tears of joy'}
4684,0,{}
4685,0,{}
4686,0,{}
4687,0,{'😴': 'sleeping face'}
4688,0,"{'🇸🇬': 'flag: Singapore', '🎉': 'party popper'}"
4689,0,{'😂': 'face with tears of joy'}
4690,0,{}
4691,0,"{'😘': 'face blowing a kiss', '🎂': 'birthday cake'}"
4692,0,"{'🤷🏻\u200d♂️': 'man shrugging: light skin tone', '😴': 'sleeping face'}"
4693,0,{}
4694,0,{'😇': 'smiling face with halo'}
4695,0,"{'🌅': 'sunrise', '🌞': 'sun with face'}"
4696,0,{'🥺': 'pleading face'}
4697,0,{}
4698,0,{'💙': 'blue heart'}
4699,0,"{'🙄': 'face with rolling eyes', '🥺': 'pleading face', '💯': 'hundred points', '✨': 'sparkles', '😒': 'unamused face'}"
4700,0,{'🥺': 'pleading face'}
4701,0,{}
4702,0,{'😮\u200d💨': 'face exhaling'}
4703,0,{}
4704,0,{'😭': 'loudly crying face'}
4705,0,"{'👰🏻\u200d♀️': 'woman with veil: light skin tone', '🥰': 'smiling face with hearts'}"
4706,0,{}
4707,0,"{'😌': 'relieved face', '🤍': 'white heart', '📷': 'camera'}"
4708,0,{'📍': 'round pushpin'}
4709,0,"{'⚪': 'white circle', '⚫': 'black circle'}"
4710,0,"{'😂': 'face with tears of joy', '🥺': 'pleading face'}"
4711,0,"{'📷': 'camera', '🙃': 'upside-down face'}"
4712,0,{'😷': 'face with medical mask'}
4713,0,{}
4714,0,"{'😩': 'weary face', '😤': 'face with steam from nose', '🥺': 'pleading face'}"
4715,0,{'😉': 'winking face'}
4716,0,{'😌': 'relieved face'}
4717,0,{'✨': 'sparkles'}
4718,0,{}
4719,0,"{'📷': 'camera', '🤷🏻\u200d♀️': 'woman shrugging: light skin tone'}"
4720,0,"{'😅': 'grinning face with sweat', '😂': 'face with tears of joy', '🙆🏻\u200d♀️': 'woman gesturing OK: light skin tone'}"
4721,0,{'❤️': 'red heart'}
4722,0,{'🥰': 'smiling face with hearts'}
4723,0,"{'🙏🏻': 'folded hands: light skin tone', '😂': 'face with tears of joy', '♥️': 'heart suit'}"
4724,0,"{'💕': 'two hearts', '😩': 'weary face', '💁🏻\u200d♀️': 'woman tipping hand: light skin tone', '😭': 'loudly crying face'}"
4725,0,{'📷': 'camera'}
4726,0,{'😷': 'face with medical mask'}
4727,0,"{'🌸': 'cherry blossom', '🍃': 'leaf fluttering in wind'}"
4728,0,{'💡': 'light bulb'}
4729,0,{'🤷🏻\u200d♀️': 'woman shrugging: light skin tone'}
4730,0,{}
4731,0,"{'📷': 'camera', '🍋': 'lemon', '🤷🏻\u200d♀️': 'woman shrugging: light skin tone'}"
4732,0,"{'😘': 'face blowing a kiss', '😍': 'smiling face with heart-eyes'}"
4733,0,"{'🖤': 'black heart', '😭': 'loudly crying face'}"
4734,0,"{'🥶': 'cold face', '😩': 'weary face'}"
4735,0,{'🌾': 'sheaf of rice'}
4736,0,{'😩': 'weary face'}
4737,0,{}
4738,0,{'😂': 'face with tears of joy'}
4739,0,{'💙': 'blue heart'}
4740,0,{'🤗': 'hugging face'}
4741,0,{'🇯🇵': 'flag: Japan'}
4742,0,{'🏃🏻\u200d♀️': 'woman running: light skin tone'}
4743,0,{'😌': 'relieved face'}
4744,0,"{'💎': 'gem stone', '🌈': 'rainbow'}"
4745,0,{}
4746,0,{}
4747,0,{'🥰': 'smiling face with hearts'}
4748,0,{}
4749,0,{}
4750,0,{}
4751,0,{}
4752,0,"{'®': 'registered', '™': 'trade mark', '©': 'copyright'}"
4753,0,{}
4754,0,{}
4755,0,{}
4756,0,{}
4757,0,"{'🔫': 'water pistol', '💨': 'dashing away'}"
4758,0,{}
4759,0,{}
4760,0,{}
4761,0,{}
4762,0,{}
4763,0,{}
4764,0,{}
4765,0,{}
4766,0,{}
4767,0,{}
4768,0,{}
4769,0,{}
4770,0,{}
4771,0,{}
4772,0,"{'🏡': 'house with garden', '👠': 'high-heeled shoe'}"
4773,0,{}
4774,0,{}
4775,0,{}
4776,0,{}
4777,0,"{'🌅': 'sunrise', '🌇': 'sunset'}"
4778,0,{}
4779,0,"{'📖': 'open book', '🍎': 'red apple', '😐': 'neutral face'}"
4780,0,{'🤔': 'thinking face'}
4781,0,"{'👰': 'person with veil', '🤵': 'person in tuxedo'}"
4782,0,{}
4783,0,{}
4784,0,"{'😄': 'grinning face with smiling eyes', '😉': 'winking face'}"
4785,0,{}
4786,0,{'😉': 'winking face'}
4787,0,{}
4788,0,{}
4789,0,{'😞': 'disappointed face'}
4790,0,{}
4791,0,{'😉': 'winking face'}
4792,0,"{'❤️': 'red heart', '🥰': 'smiling face with hearts'}"
4793,0,{'🤍': 'white heart'}
4794,0,"{'❤️': 'red heart', '✨': 'sparkles'}"
4795,0,{'💪🏻': 'flexed biceps: light skin tone'}
4796,0,{'🤍': 'white heart'}
4797,0,{'😗': 'kissing face'}
4798,0,"{'🤗': 'hugging face', '🥳': 'partying face'}"
4799,0,{'❤️': 'red heart'}
4800,0,"{'🥰': 'smiling face with hearts', '💜': 'purple heart'}"
4801,0,"{'❤️': 'red heart', '😭': 'loudly crying face'}"
4802,0,{'🤍': 'white heart'}
4803,0,"{'🧡': 'orange heart', '🌅': 'sunrise'}"
4804,0,{'☀️': 'sun'}
4805,0,"{'❤️': 'red heart', '🤩': 'star-struck'}"
4806,0,"{'😩': 'weary face', '🇺🇸': 'flag: United States'}"
4807,0,{}
4808,0,{'✊🏻': 'raised fist: light skin tone'}
4809,0,"{'🤙🏻': 'call me hand: light skin tone', '🤍': 'white heart'}"
4810,0,{'😫': 'tired face'}
4811,0,"{'👉🏻': 'backhand index pointing right: light skin tone', '❤️': 'red heart', '😆': 'grinning squinting face'}"
4812,0,"{'🤯': 'exploding head', '😙': 'kissing face with smiling eyes', '✔️': 'check mark'}"
4813,0,"{'❤️': 'red heart', '🤍': 'white heart', '🥺': 'pleading face'}"
4814,0,"{'🤍': 'white heart', '🤩': 'star-struck', '✨': 'sparkles'}"
4815,0,{'😂': 'face with tears of joy'}
4816,0,"{'🤍': 'white heart', '🥳': 'partying face'}"
4817,0,"{'🤍': 'white heart', '🥳': 'partying face', '🍦': 'soft ice cream'}"
4818,0,{'🤍': 'white heart'}
4819,0,"{'❤️': 'red heart', '🎂': 'birthday cake', '⌨️': 'keyboard', '🤍': 'white heart', '🖤': 'black heart'}"
4820,0,{'🥃': 'tumbler glass'}
4821,0,{'👋🏻': 'waving hand: light skin tone'}
4822,0,{'❤️': 'red heart'}
4823,0,"{'❤️': 'red heart', '✊🏻': 'raised fist: light skin tone', '🎂': 'birthday cake'}"
4824,0,"{'🤯': 'exploding head', '❤️': 'red heart', '✊🏻': 'raised fist: light skin tone', '💚': 'green heart', '❗': 'red exclamation mark', '🥳': 'partying face', '🤭': 'face with hand over mouth', '✨': 'sparkles'}"
4825,0,{'🤍': 'white heart'}
4826,0,"{'😅': 'grinning face with sweat', '💜': 'purple heart'}"
4827,0,"{'❤️': 'red heart', '😭': 'loudly crying face', '💚': 'green heart', '😂': 'face with tears of joy', '🥺': 'pleading face'}"
4828,0,{'🥂': 'clinking glasses'}
4829,0,"{'❤️': 'red heart', '🔥': 'fire', '😭': 'loudly crying face'}"
4830,0,{'🤍': 'white heart'}
4831,0,{'💚': 'green heart'}
4832,0,{'🤭': 'face with hand over mouth'}
4833,0,{}
4834,0,"{'🤍': 'white heart', '😨': 'fearful face'}"
4835,0,{'✊🏻': 'raised fist: light skin tone'}
4836,0,"{'😏': 'smirking face', '😩': 'weary face'}"
4837,0,"{'®': 'registered', '👟': 'running shoe', '☀️': 'sun', '🎨': 'artist palette'}"
4838,0,{'🤍': 'white heart'}
4839,0,{'🤭': 'face with hand over mouth'}
4840,0,"{'❤️': 'red heart', '👏🏻': 'clapping hands: light skin tone', '😉': 'winking face', '✌🏻': 'victory hand: light skin tone', '✨': 'sparkles'}"
4841,0,"{'🤍': 'white heart', '🌈': 'rainbow'}"
4842,0,{}
4843,0,{}
4844,0,{'🇹🇭': 'flag: Thailand'}
4845,0,{}
4846,0,{}
4847,0,{}
4848,0,"{'🎶': 'musical notes', '🎹': 'musical keyboard'}"
4849,0,{}
4850,0,{}
4851,0,{'🌟': 'glowing star'}
4852,0,{}
4853,0,{'📸': 'camera with flash'}
4854,0,{'🎞': 'film frames'}
4855,0,{}
4856,0,{'📸': 'camera with flash'}
4857,0,{'👬🏻': 'men holding hands: light skin tone'}
4858,0,{'🚶🏽\u200d♂️': 'man walking: medium skin tone'}
4859,0,{'🖼': 'framed picture'}
4860,0,{}
4861,0,"{'✈️': 'airplane', '🇹🇭': 'flag: Thailand'}"
4862,0,{'🖤': 'black heart'}
4863,0,{'🐢': 'turtle'}
4864,0,{}
4865,0,{'☀️': 'sun'}
4866,0,{}
4867,0,{}
4868,0,{'💀': 'skull'}
4869,0,"{'✨': 'sparkles', '👀': 'eyes', '💙': 'blue heart', '💗': 'growing heart'}"
4870,0,{}
4871,0,"{'🥲': 'smiling face with tear', '💀': 'skull'}"
4872,0,{}
4873,0,{'🌮': 'taco'}
4874,0,"{'🤧': 'sneezing face', '💙': 'blue heart'}"
4875,0,"{'🌱': 'seedling', '💙': 'blue heart'}"
4876,0,{'🧧': 'red envelope'}
4877,0,{'🐥': 'front-facing baby chick'}
4878,0,{}
4879,0,"{'🥲': 'smiling face with tear', '🤍': 'white heart'}"
4880,0,{}
4881,0,{'🥲': 'smiling face with tear'}
4882,0,"{'🤧': 'sneezing face', '🤍': 'white heart', '🛍': 'shopping bags'}"
4883,0,"{'🤧': 'sneezing face', '🧸': 'teddy bear', '💛': 'yellow heart'}"
4884,0,"{'🤧': 'sneezing face', '🤎': 'brown heart'}"
4885,0,"{'😋': 'face savoring food', '🤎': 'brown heart'}"
4886,0,"{'🤧': 'sneezing face', '💗': 'growing heart'}"
4887,0,"{'🤧': 'sneezing face', '🥲': 'smiling face with tear'}"
4888,0,{'🍡': 'dango'}
4889,0,{'🦨': 'skunk'}
4890,0,{'🍓': 'strawberry'}
4891,0,{}
4892,0,{}
4893,0,"{'💕': 'two hearts', '🧸': 'teddy bear'}"
4894,0,{'🦩': 'flamingo'}
4895,0,{'🤎': 'brown heart'}
4896,0,{'🐮': 'cow face'}
4897,0,{}
4898,0,{}
4899,0,{'💓': 'beating heart'}
4900,0,"{'✨': 'sparkles', '🖤': 'black heart'}"
4901,0,{}
4902,0,"{'🏖': 'beach with umbrella', '☀️': 'sun'}"
4903,0,{'🤢': 'nauseated face'}
4904,0,{'👀': 'eyes'}
4905,0,"{'☁️': 'cloud', '✨': 'sparkles', '🥺': 'pleading face'}"
4906,0,{'🍭': 'lollipop'}
4907,0,"{'☀️': 'sun', '✨': 'sparkles'}"
4908,0,"{'💓': 'beating heart', '😤': 'face with steam from nose', '🥺': 'pleading face'}"
4909,0,{}
4910,0,"{'💓': 'beating heart', '😭': 'loudly crying face', '🥺': 'pleading face'}"
4911,0,{'💡': 'light bulb'}
4912,0,{'♥': 'heart suit'}
4913,0,"{'💃🏻': 'woman dancing: light skin tone', '✨': 'sparkles'}"
4914,0,{'♥': 'heart suit'}
4915,0,{}
4916,0,{}
4917,0,{'😅': 'grinning face with sweat'}
4918,0,{'🤠': 'cowboy hat face'}
4919,0,{'🖤': 'black heart'}
4920,0,"{'😍': 'smiling face with heart-eyes', '🤍': 'white heart'}"
4921,0,"{'😆': 'grinning squinting face', '♥️': 'heart suit', '✨': 'sparkles'}"
4922,0,"{'😅': 'grinning face with sweat', '🏼': 'medium-light skin tone'}"
4923,0,"{'💗': 'growing heart', '🙃': 'upside-down face'}"
4924,0,"{'🥲': 'smiling face with tear', '🤍': 'white heart', '✨': 'sparkles'}"
4925,0,{}
4926,0,"{'🫖': 'teapot', '☕': 'hot beverage'}"
4927,0,{}
4928,0,{}
4929,0,{}
4930,0,{'👑': 'crown'}
4931,0,{}
4932,0,"{'❤️': 'red heart', '🏼': 'medium-light skin tone'}"
4933,0,{'☁️': 'cloud'}
4934,0,{}
4935,0,"{'🐸': 'frog', '🐰': 'rabbit face', '🐯': 'tiger face'}"
4936,0,"{'🤩': 'star-struck', '💗': 'growing heart', '🥺': 'pleading face'}"
4937,0,{'🤍': 'white heart'}
4938,0,{'🌄': 'sunrise over mountains'}
4939,0,{}
4940,0,"{'🕷': 'spider', '🕸': 'spider web'}"
4941,0,"{'📸': 'camera with flash', '✨': 'sparkles'}"
4942,0,"{'🥂': 'clinking glasses', '✨': 'sparkles'}"
4943,0,{'😎': 'smiling face with sunglasses'}
4944,0,"{'❤️': 'red heart', '😭': 'loudly crying face', '🥺': 'pleading face'}"
4945,0,{}
4946,0,"{'🙏🏻': 'folded hands: light skin tone', '❤️': 'red heart', '😭': 'loudly crying face', '😂': 'face with tears of joy', '🤍': 'white heart', '🎢': 'roller coaster', '🥺': 'pleading face', '📢': 'loudspeaker'}"
4947,0,"{'🌎': 'globe showing Americas', '☁️': 'cloud', '☀️': 'sun', '🪁': 'kite'}"
4948,0,"{'🙏🏻': 'folded hands: light skin tone', '❤️': 'red heart', '😭': 'loudly crying face', '🥸': 'disguised face', '🤍': 'white heart', '🖤': 'black heart', '🥺': 'pleading face'}"
